,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
11880,Greenland,GRL,2021-10-05,76120.0,39901.0,36219.0,0,56877.0,70.15313747208889
11881,Greenland,GRL,2021-10-08,76319.0,39936.0,36383.0,0,56877.0,70.21467376971358
11882,Greenland,GRL,2021-10-11,76359.0,39951.0,36408.0,0,56877.0,70.24104646869561
11883,Greenland,GRL,2021-10-12,76405.0,39960.0,36445.0,0,56877.0,70.25687008808481
11884,Greenland,GRL,2021-10-13,76470.0,39988.0,36482.0,0,56877.0,70.30609912618458
11885,Greenland,GRL,2021-10-14,76572.0,40002.0,36570.0,0,56877.0,70.33071364523445
11886,Greenland,GRL,2021-10-15,76637.0,40015.0,36622.0,0,56877.0,70.35356998435219
11887,Greenland,GRL,2021-10-18,76757.0,40033.0,36724.0,0,56877.0,70.38521722313061
11888,Greenland,GRL,2021-10-21,77006.0,40104.0,36902.0,0,56877.0,70.51004799831215
11889,Greenland,GRL,2021-10-25,77057.0,40104.0,36953.0,0,56877.0,70.51004799831215
11890,Greenland,GRL,2021-10-29,77164.0,40121.0,37043.0,0,56877.0,70.53993705715843
11891,Greenland,GRL,2021-11-02,77206.0,40121.0,37085.0,0,56877.0,70.53993705715843
11892,Greenland,GRL,2021-11-04,77383.0,40125.0,37258.0,0,56877.0,70.54696977688697
11893,Greenland,GRL,2021-11-25,77655.0,40224.0,37431.0,0,56877.0,70.72102959016826
11894,Greenland,GRL,2021-12-03,77808.0,40271.0,37537.0,0,56877.0,70.80366404697857
11895,Greenland,GRL,2021-12-07,77821.0,40274.0,37547.0,0,56877.0,70.80893858677497
11896,Greenland,GRL,2021-12-08,77893.0,40296.0,37597.0,0,56877.0,70.84761854528192
11897,Greenland,GRL,2021-12-10,78120.0,40351.0,37769.0,0,56877.0,70.9443184415493
11898,Greenland,GRL,2021-12-15,78240.0,40385.0,37855.0,0,56877.0,71.00409655924187
11899,Greenland,GRL,2021-12-21,78423.0,40425.0,37998.0,0,56877.0,71.07442375652724
11900,Greenland,GRL,2021-12-23,78490.0,40445.0,38045.0,0,56877.0,71.10958735516992
11901,Greenland,GRL,2021-12-27,78500.0,40447.0,38053.0,0,56877.0,71.1131037150342
11902,Greenland,GRL,2022-01-04,78558.0,40469.0,38089.0,0,56877.0,71.15178367354115
11903,Greenland,GRL,2022-01-18,79270.0,41010.0,38260.0,0,56877.0,72.10295901682578
11904,Greenland,GRL,2022-01-21,79430.0,41122.0,38308.0,0,56877.0,72.29987516922482
11905,Greenland,GRL,2022-01-24,79478.0,41148.0,38330.0,0,56877.0,72.34558784746031
11906,Greenland,GRL,2022-01-25,79487.0,41157.0,38330.0,0,56877.0,72.36141146684952
11907,Greenland,GRL,2022-01-26,79507.0,41166.0,38341.0,0,56877.0,72.37723508623873
11908,Greenland,GRL,2022-01-27,79521.0,41174.0,38347.0,1,56877.0,72.3913005256958
11909,Greenland,GRL,2022-01-30,79539.0,41183.0,38356.0,0,56877.0,72.407124145085
11910,Greenland,GRL,2022-02-01,79549.0,41188.0,38361.0,1,56877.0,72.41591504474569
11911,Greenland,GRL,2022-02-03,79562.0,41201.0,38361.0,0,56877.0,72.43877138386343
11912,Greenland,GRL,2022-02-04,79577.0,41201.0,38376.0,0,56877.0,72.43877138386343
11913,Greenland,GRL,2022-02-09,79658.0,41220.0,38438.0,0,56877.0,72.47217680257397
11914,Greenland,GRL,2022-02-14,79703.0,41229.0,38474.0,0,56877.0,72.48800042196318
11915,Greenland,GRL,2022-03-07,79745.0,41243.0,38502.0,0,56877.0,72.51261494101307
11916,Grenada,GRD,2021-04-03,10373.0,10371.0,2.0,0,113237.0,9.158667220078243
11917,Grenada,GRD,2021-04-08,10717.0,10712.0,5.0,0,113237.0,9.459805540591857
11918,Grenada,GRD,2021-04-09,10878.0,10858.0,20.0,0,113237.0,9.588738663157802
11919,Grenada,GRD,2021-04-11,10911.0,10891.0,20.0,0,113237.0,9.617881081272023
11920,Grenada,GRD,2021-04-16,11497.0,11388.0,109.0,0,113237.0,10.05678356014377
11921,Grenada,GRD,2021-04-19,11731.0,11537.0,194.0,0,113237.0,10.188365993447372
11922,Grenada,GRD,2021-04-22,12764.0,11779.0,985.0,0,113237.0,10.402077059618323
11923,Grenada,GRD,2021-04-23,13458.0,12121.0,1337.0,0,113237.0,10.704098483711153
11924,Grenada,GRD,2021-04-27,14550.0,12445.0,2105.0,0,113237.0,10.990224043378047
11925,Grenada,GRD,2021-04-29,15397.0,12666.0,2731.0,0,113237.0,11.185389934385404
11926,Grenada,GRD,2021-05-06,17000.0,13000.0,4000.0,0,113237.0,11.480346529844486
11927,Grenada,GRD,2021-05-11,19519.0,13744.0,5775.0,0,113237.0,12.137375592783277
11928,Grenada,GRD,2021-05-21,23553.0,16334.0,7219.0,0,113237.0,14.424613862959987
11929,Grenada,GRD,2021-05-28,25544.0,17344.0,8200.0,0,113237.0,15.316548477970981
11930,Grenada,GRD,2021-06-04,26975.0,17970.0,9005.0,0,113237.0,15.869371318561953
11931,Grenada,GRD,2021-06-11,27929.0,18415.0,9514.0,0,113237.0,16.262352411314325
11932,Grenada,GRD,2021-06-18,29157.0,19024.0,10133.0,0,113237.0,16.800162491058575
11933,Grenada,GRD,2021-06-25,31494.0,19521.0,11973.0,0,113237.0,17.239064969930322
11934,Grenada,GRD,2021-07-02,34331.0,20023.0,14308.0,0,113237.0,17.682382966698164
11935,Grenada,GRD,2021-07-09,35072.0,20292.0,14780.0,0,113237.0,17.919937829508022
11936,Grenada,GRD,2021-07-16,35756.0,20626.0,15130.0,0,113237.0,18.214894424967103
11937,Grenada,GRD,2021-07-23,36524.0,21014.0,15510.0,0,113237.0,18.557538613704004
11938,Grenada,GRD,2021-07-30,37689.0,21453.0,16236.0,0,113237.0,18.945221084981057
11939,Grenada,GRD,2021-08-06,38233.0,21625.0,16608.0,0,113237.0,19.097114900606694
11940,Grenada,GRD,2021-08-09,38872.0,21859.0,17013.0,0,113237.0,19.303761138143894
11941,Grenada,GRD,2021-08-13,39121.0,21963.0,17158.0,0,113237.0,19.39560391038265
11942,Grenada,GRD,2021-08-20,40075.0,22307.0,17768.0,0,113237.0,19.69939154163392
11943,Grenada,GRD,2021-08-27,42484.0,23965.0,18519.0,0,113237.0,21.1635772759787
11944,Grenada,GRD,2021-09-03,45460.0,26088.0,19372.0,1,113237.0,23.038406174660224
11945,Grenada,GRD,2021-09-10,48140.0,28511.0,19629.0,1,113237.0,25.178166147107394
11946,Grenada,GRD,2021-09-17,51610.0,30783.0,20827.0,5,113237.0,27.184577479092525
11947,Grenada,GRD,2021-09-24,55663.0,33132.0,22531.0,10,113237.0,29.258987786677498
11948,Grenada,GRD,2021-10-01,58985.0,34535.0,24450.0,4,113237.0,30.497982108321487
11949,Grenada,GRD,2021-10-08,62095.0,35762.0,26333.0,2,113237.0,31.581550200022964
11950,Grenada,GRD,2021-10-15,65362.0,36757.0,28605.0,5,113237.0,32.46023826134567
11951,Grenada,GRD,2021-10-22,67959.0,37675.0,30284.0,0,113237.0,33.270927347068536
11952,Grenada,GRD,2021-10-29,69622.0,38205.0,31417.0,0,113237.0,33.7389722440545
11953,Grenada,GRD,2021-11-05,70861.0,38704.0,32157.0,0,113237.0,34.17964093008469
11954,Grenada,GRD,2021-11-12,72282.0,39254.0,33028.0,0,113237.0,34.665347898655035
11955,Grenada,GRD,2021-11-19,73320.0,39717.0,33603.0,0,113237.0,35.07422485583334
11956,Grenada,GRD,2021-11-29,74708.0,40353.0,34355.0,0,113237.0,35.635878732216504
11957,Grenada,GRD,2021-12-03,75154.0,40561.0,34593.0,0,113237.0,35.81956427669402
11958,Grenada,GRD,2021-12-10,75893.0,40930.0,34963.0,0,113237.0,36.14542949742575
11959,Grenada,GRD,2021-12-17,76128.0,41064.0,35064.0,0,113237.0,36.263765377041075
11960,Grenada,GRD,2021-12-23,78476.0,41287.0,35457.0,0,113237.0,36.460697475206864
11961,Grenada,GRD,2022-01-07,81106.0,41767.0,36056.0,0,113237.0,36.884587193231894
11962,Grenada,GRD,2022-01-14,82423.0,42052.0,36332.0,0,113237.0,37.136271713309256
11963,Grenada,GRD,2022-01-21,83322.0,42297.0,36527.0,0,113237.0,37.35263209021787
11964,Grenada,GRD,2022-01-28,84131.0,42467.0,36778.0,3,113237.0,37.502759698685054
11965,Grenada,GRD,2022-02-04,84708.0,42603.0,37002.0,0,113237.0,37.62286178545882
11966,Grenada,GRD,2022-02-11,85113.0,42742.0,37182.0,0,113237.0,37.74561318297023
11967,Grenada,GRD,2022-02-16,85315.0,42808.0,37269.0,1,113237.0,37.80389801919867
11968,Grenada,GRD,2022-02-18,85471.0,42855.0,37338.0,0,113237.0,37.84540388742196
11969,Grenada,GRD,2022-02-23,85696.0,42931.0,37414.0,0,113237.0,37.91251975944259
11970,Grenada,GRD,2022-02-25,85891.0,42971.0,37460.0,0,113237.0,37.94784390261134
11971,Grenada,GRD,2022-03-02,86011.0,43005.0,37504.0,0,113237.0,37.97786942430478
11972,Grenada,GRD,2022-03-18,86940.0,43245.0,37825.0,0,113237.0,38.18981428331729
11973,Grenada,GRD,2022-03-23,87116.0,43283.0,37894.0,0,113237.0,38.22337221932761
11974,Grenada,GRD,2022-03-25,87154.0,43292.0,37915.0,0,113237.0,38.23132015154058
11975,Guatemala,GTM,2021-03-27,93601.0,93231.0,370.0,10,18446417.0,0.5054152250813803
11976,Guatemala,GTM,2021-03-28,94272.0,93902.0,370.0,19,18446417.0,0.5090527878666085
11977,Guatemala,GTM,2021-03-29,98920.0,98402.0,518.0,8,18446417.0,0.5334477692876617
11978,Guatemala,GTM,2021-03-30,104919.0,103959.0,960.0,7,18446417.0,0.5635728607891711
11979,Guatemala,GTM,2021-03-31,108165.0,106973.0,1192.0,14,18446417.0,0.5799120772342944
11980,Guatemala,GTM,2021-04-01,110438.0,109246.0,1192.0,17,18446417.0,0.5922342534054175
11981,Guatemala,GTM,2021-04-02,112751.0,111559.0,1192.0,20,18446417.0,0.6047732738558388
11982,Guatemala,GTM,2021-04-03,114511.0,113319.0,1192.0,15,18446417.0,0.6143144221449618
11983,Guatemala,GTM,2021-04-04,116221.0,115029.0,1192.0,9,18446417.0,0.623584515084962
11984,Guatemala,GTM,2021-04-05,119558.0,118325.0,1233.0,7,18446417.0,0.6414524836991379
11985,Guatemala,GTM,2021-04-06,123473.0,121848.0,1625.0,3,18446417.0,0.6605510435983313
11986,Guatemala,GTM,2021-04-07,127945.0,126320.0,1625.0,9,18446417.0,0.6847942340238757
11987,Guatemala,GTM,2021-04-08,132611.0,130985.0,1626.0,25,18446417.0,0.7100836980970342
11988,Guatemala,GTM,2021-04-09,137716.0,136077.0,1639.0,27,18446417.0,0.7376879748517016
11989,Guatemala,GTM,2021-04-10,139010.0,137371.0,1639.0,22,18446417.0,0.744702887287
11990,Guatemala,GTM,2021-04-11,139490.0,137851.0,1639.0,24,18446417.0,0.747305018638579
11991,Guatemala,GTM,2021-04-12,143488.0,141766.0,1722.0,15,18446417.0,0.7685286524748953
11992,Guatemala,GTM,2021-04-13,147614.0,145795.0,1819.0,4,18446417.0,0.7903702925072117
11993,Guatemala,GTM,2021-04-14,150898.0,149078.0,1820.0,37,18446417.0,0.8081677867306155
11994,Guatemala,GTM,2021-04-15,154556.0,152733.0,1823.0,32,18446417.0,0.8279819327514931
11995,Guatemala,GTM,2021-04-16,157745.0,155919.0,1826.0,31,18446417.0,0.8452535795975988
11996,Guatemala,GTM,2021-04-17,157799.0,155973.0,1826.0,40,18446417.0,0.8455463193746515
11997,Guatemala,GTM,2021-04-18,157800.0,155974.0,1826.0,30,18446417.0,0.845551740481634
11998,Guatemala,GTM,2021-04-19,158918.0,157092.0,1826.0,31,18446417.0,0.85161253808802
11999,Guatemala,GTM,2021-04-20,160370.0,158543.0,1827.0,20,18446417.0,0.8594785643195642
12000,Guatemala,GTM,2021-04-21,162110.0,160282.0,1828.0,38,18446417.0,0.8689058693620555
12001,Guatemala,GTM,2021-04-22,163438.0,161608.0,1830.0,30,18446417.0,0.8760942572207926
12002,Guatemala,GTM,2021-04-23,165271.0,163431.0,1840.0,36,18446417.0,0.8859769352498104
12003,Guatemala,GTM,2021-04-26,166209.0,164368.0,1841.0,15,18446417.0,0.8910565124923717
12004,Guatemala,GTM,2021-04-27,167447.0,165549.0,1898.0,18,18446417.0,0.8974588398386527
12005,Guatemala,GTM,2021-04-28,168367.0,166469.0,1898.0,25,18446417.0,0.9024462582625123
12006,Guatemala,GTM,2021-04-29,170109.0,168211.0,1898.0,25,18446417.0,0.9118898266259513
12007,Guatemala,GTM,2021-04-30,170833.0,168935.0,1898.0,22,18446417.0,0.9158147080812495
12008,Guatemala,GTM,2021-05-01,171267.0,169369.0,1898.0,24,18446417.0,0.9181674685116357
12009,Guatemala,GTM,2021-05-02,171695.0,169797.0,1898.0,19,18446417.0,0.920487702300127
12010,Guatemala,GTM,2021-05-03,172490.0,170591.0,1899.0,15,18446417.0,0.9247920612441972
12011,Guatemala,GTM,2021-05-04,176102.0,174152.0,1950.0,20,18446417.0,0.944096623208724
12012,Guatemala,GTM,2021-05-05,182332.0,180072.0,2260.0,28,18446417.0,0.976189576544865
12013,Guatemala,GTM,2021-05-06,191128.0,188671.0,2457.0,36,18446417.0,1.0228056754870065
12014,Guatemala,GTM,2021-05-07,204328.0,201836.0,2492.0,35,18446417.0,1.0941745489110433
12015,Guatemala,GTM,2021-05-08,206951.0,204459.0,2492.0,18,18446417.0,1.108394112526026
12016,Guatemala,GTM,2021-05-10,217348.0,214830.0,2518.0,16,18446417.0,1.16461641304108
12017,Guatemala,GTM,2021-05-11,232949.0,230431.0,2518.0,3,18446417.0,1.2491911030743803
12018,Guatemala,GTM,2021-05-12,245772.0,243251.0,2521.0,40,18446417.0,1.3186896945894695
12019,Guatemala,GTM,2021-05-13,259768.0,257247.0,2521.0,39,18446417.0,1.3945635079159275
12020,Guatemala,GTM,2021-05-14,274434.0,271912.0,2522.0,17,18446417.0,1.4740640418136486
12021,Guatemala,GTM,2021-05-15,276843.0,274321.0,2522.0,13,18446417.0,1.4871234885343858
12022,Guatemala,GTM,2021-05-16,279902.0,277380.0,2522.0,27,18446417.0,1.5037066547937195
12023,Guatemala,GTM,2021-05-17,293643.0,291108.0,2535.0,15,18446417.0,1.5781276114488794
12024,Guatemala,GTM,2021-05-18,308299.0,305764.0,2535.0,6,18446417.0,1.6575793553837581
12025,Guatemala,GTM,2021-05-19,323720.0,321185.0,2535.0,20,18446417.0,1.7411782461602163
12026,Guatemala,GTM,2021-05-20,337356.0,334821.0,2535.0,15,18446417.0,1.81510046097299
12027,Guatemala,GTM,2021-05-21,350418.0,347883.0,2535.0,24,18446417.0,1.885910960377834
12028,Guatemala,GTM,2021-05-22,352111.0,349576.0,2535.0,25,18446417.0,1.8950888944991324
12029,Guatemala,GTM,2021-05-23,352941.0,350406.0,2535.0,19,18446417.0,1.899588413294571
12030,Guatemala,GTM,2021-05-24,363400.0,360865.0,2535.0,4,18446417.0,1.9562877712240812
12031,Guatemala,GTM,2021-05-25,409532.0,374708.0,34824.0,9,18446417.0,2.0313321551822234
12032,Guatemala,GTM,2021-05-26,429959.0,385620.0,44339.0,13,18446417.0,2.090487274574786
12033,Guatemala,GTM,2021-05-27,452100.0,397545.0,54555.0,36,18446417.0,2.155133975340577
12034,Guatemala,GTM,2021-05-28,478753.0,414035.0,64718.0,12,18446417.0,2.244528029481281
12035,Guatemala,GTM,2021-05-29,485004.0,418060.0,66944.0,24,18446417.0,2.2663479850856674
12036,Guatemala,GTM,2021-05-30,488129.0,419903.0,68226.0,27,18446417.0,2.2763390852543344
12037,Guatemala,GTM,2021-05-31,514240.0,436067.0,78173.0,16,18446417.0,2.3639658585187573
12038,Guatemala,GTM,2021-06-01,540944.0,452036.0,88908.0,28,18446417.0,2.4505355159216013
12039,Guatemala,GTM,2021-06-02,561976.0,464587.0,97389.0,18,18446417.0,2.51857582965841
12040,Guatemala,GTM,2021-06-03,580186.0,476769.0,103417.0,31,18446417.0,2.5846157549186923
12041,Guatemala,GTM,2021-06-04,594780.0,485681.0,109099.0,24,18446417.0,2.6329286603463427
12042,Guatemala,GTM,2021-06-05,595590.0,486162.0,109428.0,20,18446417.0,2.635536212804904
12043,Guatemala,GTM,2021-06-06,596858.0,486822.0,110036.0,22,18446417.0,2.6391141434133254
12044,Guatemala,GTM,2021-06-07,607689.0,492410.0,115279.0,14,18446417.0,2.6694072892312906
12045,Guatemala,GTM,2021-06-08,620011.0,499403.0,120608.0,11,18446417.0,2.7073170903596075
12046,Guatemala,GTM,2021-06-09,632992.0,507540.0,125452.0,26,18446417.0,2.751428637875854
12047,Guatemala,GTM,2021-06-10,647339.0,517630.0,129709.0,30,18446417.0,2.806127607328838
12048,Guatemala,GTM,2021-06-11,661648.0,528318.0,133330.0,27,18446417.0,2.8640683987573303
12049,Guatemala,GTM,2021-06-12,664722.0,531121.0,133601.0,28,18446417.0,2.8792637616291556
12050,Guatemala,GTM,2021-06-13,667044.0,533175.0,133869.0,23,18446417.0,2.890398715371121
12051,Guatemala,GTM,2021-06-14,683752.0,547657.0,136095.0,16,18446417.0,2.968907186691052
12052,Guatemala,GTM,2021-06-15,712099.0,573680.0,138419.0,10,18446417.0,3.1099806536955117
12053,Guatemala,GTM,2021-06-16,745323.0,604173.0,141150.0,35,18446417.0,3.275286468911551
12054,Guatemala,GTM,2021-06-17,775390.0,631298.0,144092.0,27,18446417.0,3.422333995810677
12055,Guatemala,GTM,2021-06-18,805585.0,658434.0,147151.0,22,18446417.0,3.56944115488661
12056,Guatemala,GTM,2021-06-19,808754.0,661474.0,147280.0,46,18446417.0,3.585921320113277
12057,Guatemala,GTM,2021-06-20,813278.0,665871.0,147407.0,50,18446417.0,3.6097579275151372
12058,Guatemala,GTM,2021-06-21,836639.0,686920.0,149719.0,49,18446417.0,3.723866808388859
12059,Guatemala,GTM,2021-06-22,859739.0,707948.0,151791.0,41,18446417.0,3.83786184601595
12060,Guatemala,GTM,2021-06-23,880570.0,727397.0,153173.0,50,18446417.0,3.943296955717742
12061,Guatemala,GTM,2021-06-24,900370.0,745182.0,155188.0,60,18446417.0,4.039711343400727
12062,Guatemala,GTM,2021-06-25,918047.0,760474.0,157573.0,49,18446417.0,4.122610911376448
12063,Guatemala,GTM,2021-06-26,920215.0,762497.0,157718.0,66,18446417.0,4.133577810801957
12064,Guatemala,GTM,2021-06-27,922560.0,764745.0,157815.0,48,18446417.0,4.145764459298518
12065,Guatemala,GTM,2021-06-28,925387.0,767392.0,157995.0,42,18446417.0,4.16011412948108
12066,Guatemala,GTM,2021-06-29,938005.0,778519.0,159486.0,39,18446417.0,4.220434786874871
12067,Guatemala,GTM,2021-06-30,948878.0,788440.0,160438.0,58,18446417.0,4.27421758924782
12068,Guatemala,GTM,2021-07-01,957886.0,796497.0,161389.0,68,18446417.0,4.31789544820547
12069,Guatemala,GTM,2021-07-03,968734.0,805372.0,163362.0,68,18446417.0,4.366007772674769
12070,Guatemala,GTM,2021-07-04,970183.0,806729.0,163454.0,69,18446417.0,4.373364214849962
12071,Guatemala,GTM,2021-07-05,980255.0,813743.0,166512.0,42,18446417.0,4.41138785922491
12072,Guatemala,GTM,2021-07-06,992483.0,822074.0,170409.0,37,18446417.0,4.456551101495753
12073,Guatemala,GTM,2021-07-07,1002959.0,827180.0,175779.0,50,18446417.0,4.4842312737481755
12074,Guatemala,GTM,2021-07-08,1014644.0,833152.0,181492.0,25,18446417.0,4.516606124647405
12075,Guatemala,GTM,2021-07-09,1028399.0,840367.0,188032.0,36,18446417.0,4.555719411525827
12076,Guatemala,GTM,2021-07-11,1034310.0,844228.0,190082.0,46,18446417.0,4.5766503055850905
12077,Guatemala,GTM,2021-07-12,1051395.0,852968.0,198427.0,25,18446417.0,4.624030780611758
12078,Guatemala,GTM,2021-07-13,1092916.0,878966.0,213950.0,8,18446417.0,4.764968719941655
12079,Guatemala,GTM,2021-07-14,1146477.0,917645.0,228832.0,35,18446417.0,4.974651716916082
12080,Guatemala,GTM,2021-07-15,1202164.0,960345.0,241819.0,42,18446417.0,5.206132985066964
12081,Guatemala,GTM,2021-07-16,1259164.0,1004437.0,254727.0,36,18446417.0,5.445160434137426
12082,Guatemala,GTM,2021-07-17,1274825.0,1017540.0,257285.0,37,18446417.0,5.51619319892855
12083,Guatemala,GTM,2021-07-18,1288797.0,1030094.0,258703.0,27,18446417.0,5.584249775986307
12084,Guatemala,GTM,2021-07-20,1396843.0,1118717.0,278126.0,13,18446417.0,6.064684540092529
12085,Guatemala,GTM,2021-07-21,1462767.0,1176331.0,286436.0,78,18446417.0,6.377016197779764
12086,Guatemala,GTM,2021-07-22,1531709.0,1238799.0,292910.0,11,18446417.0,6.7156619087598415
12087,Guatemala,GTM,2021-07-23,1664494.0,1363387.0,301107.0,13,18446417.0,7.3910667854901035
12088,Guatemala,GTM,2021-07-24,1700692.0,1398128.0,302564.0,34,18446417.0,7.579401463167616
12089,Guatemala,GTM,2021-07-25,1726905.0,1423602.0,303303.0,30,18446417.0,7.717498742438708
12090,Guatemala,GTM,2021-07-26,1798598.0,1489259.0,309339.0,7,18446417.0,8.07343236358584
12091,Guatemala,GTM,2021-07-27,1877250.0,1561791.0,315459.0,12,18446417.0,8.466636095237357
12092,Guatemala,GTM,2021-07-28,1950167.0,1628458.0,321709.0,64,18446417.0,8.828045034436768
12093,Guatemala,GTM,2021-07-29,2028885.0,1701925.0,326960.0,48,18446417.0,9.226317501116883
12094,Guatemala,GTM,2021-07-30,2108172.0,1774324.0,333848.0,24,18446417.0,9.618800225539735
12095,Guatemala,GTM,2021-07-31,2160074.0,1824440.0,335634.0,0,18446417.0,9.890484423072515
12096,Guatemala,GTM,2021-08-01,2208301.0,1870179.0,338122.0,91,18446417.0,10.138440435343082
12097,Guatemala,GTM,2021-08-02,2285975.0,1939952.0,346023.0,74,18446417.0,10.516687332830003
12098,Guatemala,GTM,2021-08-03,2376520.0,2025946.0,350574.0,35,18446417.0,10.982870006679345
12099,Guatemala,GTM,2021-08-04,2475160.0,2119064.0,356096.0,35,18446417.0,11.487672646671708
12100,Guatemala,GTM,2021-08-05,2557374.0,2195910.0,361464.0,41,18446417.0,11.904263033845544
12101,Guatemala,GTM,2021-08-06,2631804.0,2261229.0,370575.0,54,18446417.0,12.258364320832605
12102,Guatemala,GTM,2021-08-07,2673011.0,2299761.0,373250.0,66,18446417.0,12.46725041508061
12103,Guatemala,GTM,2021-08-08,2698865.0,2323055.0,375810.0,70,18446417.0,12.593529681129944
12104,Guatemala,GTM,2021-08-09,2777441.0,2389325.0,388116.0,57,18446417.0,12.952786440857322
12105,Guatemala,GTM,2021-08-10,2867290.0,2462592.0,404698.0,37,18446417.0,13.349974686140945
12106,Guatemala,GTM,2021-08-12,3066401.0,2597559.0,468842.0,53,18446417.0,14.08164523224212
12107,Guatemala,GTM,2021-08-13,3177622.0,2663369.0,514253.0,62,18446417.0,14.438408282757567
12108,Guatemala,GTM,2021-08-14,3222455.0,2694803.0,527652.0,46,18446417.0,14.608815359644097
12109,Guatemala,GTM,2021-08-15,3249244.0,2713722.0,535522.0,79,18446417.0,14.711377282645188
12110,Guatemala,GTM,2021-08-16,3315819.0,2748064.0,567755.0,0,18446417.0,14.897548938636701
12111,Guatemala,GTM,2021-08-17,3423977.0,2809079.0,614898.0,104,18446417.0,15.228317781171272
12112,Guatemala,GTM,2021-08-18,3528413.0,2859182.0,669231.0,30,18446417.0,15.499931504313277
12113,Guatemala,GTM,2021-08-19,3635762.0,2906652.0,729110.0,54,18446417.0,15.757271452770475
12114,Guatemala,GTM,2021-08-20,3747055.0,2952076.0,794979.0,66,18446417.0,16.00351981634157
12115,Guatemala,GTM,2021-08-21,3790899.0,2977295.0,813604.0,33,18446417.0,16.140234713332134
12116,Guatemala,GTM,2021-08-22,3824281.0,2997560.0,826721.0,78,18446417.0,16.250093446331608
12117,Guatemala,GTM,2021-08-23,3919668.0,3040716.0,878952.0,50,18446417.0,16.484046739266493
12118,Guatemala,GTM,2021-08-24,4027957.0,3095055.0,932902.0,16,18446417.0,16.778624271586185
12119,Guatemala,GTM,2021-08-25,4124813.0,3142517.0,982296.0,36,18446417.0,17.035920851187523
12120,Guatemala,GTM,2021-08-26,4224046.0,3187866.0,1036180.0,63,18446417.0,17.28176263173493
12121,Guatemala,GTM,2021-08-27,4332914.0,3232000.0,1100914.0,79,18446417.0,17.52101776729866
12122,Guatemala,GTM,2021-08-28,4383318.0,3257037.0,1126281.0,74,18446417.0,17.656746022818414
12123,Guatemala,GTM,2021-08-29,4416495.0,3273717.0,1142778.0,50,18446417.0,17.747170087285784
12124,Guatemala,GTM,2021-08-30,4508175.0,3310257.0,1197918.0,40,18446417.0,17.94525733642474
12125,Guatemala,GTM,2021-08-31,4607145.0,3352959.0,1254186.0,28,18446417.0,18.176749446789586
12126,Guatemala,GTM,2021-09-01,4699503.0,3389993.0,1309510.0,40,18446417.0,18.37751472277787
12127,Guatemala,GTM,2021-09-02,4786631.0,3424395.0,1362236.0,81,18446417.0,18.56401164518833
12128,Guatemala,GTM,2021-09-03,4859452.0,3450238.0,1409214.0,91,18446417.0,18.704109312935948
12129,Guatemala,GTM,2021-09-04,4905431.0,3469812.0,1435619.0,57,18446417.0,18.81022206101055
12130,Guatemala,GTM,2021-09-05,4937573.0,3485247.0,1452326.0,48,18446417.0,18.89389684728476
12131,Guatemala,GTM,2021-09-09,5334183.0,3655878.0,1678305.0,80,18446417.0,19.818905752808256
12132,Guatemala,GTM,2021-09-10,5455282.0,3712647.0,1742635.0,0,18446417.0,20.126656575095314
12133,Guatemala,GTM,2021-09-11,5524648.0,3754114.0,1770534.0,76,18446417.0,20.35145361833683
12134,Guatemala,GTM,2021-09-12,5589348.0,3804269.0,1785079.0,121,18446417.0,20.623349239041925
12135,Guatemala,GTM,2021-09-13,5700915.0,3867349.0,1833566.0,45,18446417.0,20.965312667495265
12136,Guatemala,GTM,2021-09-14,5812857.0,3931445.0,1881412.0,44,18446417.0,21.31278394064278
12137,Guatemala,GTM,2021-09-15,5862778.0,3963266.0,1899512.0,41,18446417.0,21.485288985931522
12138,Guatemala,GTM,2021-09-16,5964194.0,4017554.0,1946640.0,64,18446417.0,21.779590041795107
12139,Guatemala,GTM,2021-09-17,6070294.0,4073891.0,1996403.0,48,18446417.0,22.084998945865745
12140,Guatemala,GTM,2021-09-18,6118069.0,4098782.0,2019287.0,40,18446417.0,22.219935719766067
12141,Guatemala,GTM,2021-09-19,6148726.0,4116940.0,2031786.0,93,18446417.0,22.318372180353506
12142,Guatemala,GTM,2021-09-20,6243535.0,4167136.0,2076399.0,0,18446417.0,22.590490066444882
12143,Guatemala,GTM,2021-09-21,6335998.0,4215713.0,2120285.0,21,18446417.0,22.85383118033166
12144,Guatemala,GTM,2021-09-22,6424045.0,4260633.0,2163412.0,54,18446417.0,23.097347305983597
12145,Guatemala,GTM,2021-09-23,6511719.0,4303946.0,2207773.0,70,18446417.0,23.332151712714726
12146,Guatemala,GTM,2021-09-24,6607982.0,4348674.0,2259308.0,56,18446417.0,23.57462698582603
12147,Guatemala,GTM,2021-09-25,6653056.0,4369671.0,2283385.0,42,18446417.0,23.68845396913666
12148,Guatemala,GTM,2021-09-26,6682813.0,4383577.0,2299236.0,48,18446417.0,23.7638398828347
12149,Guatemala,GTM,2021-09-27,6757605.0,4418433.0,2339172.0,44,18446417.0,23.952797987815195
12150,Guatemala,GTM,2021-09-28,6834159.0,4455369.0,2378790.0,19,18446417.0,24.1530319953192
12151,Guatemala,GTM,2021-09-29,6904008.0,4489053.0,2414955.0,59,18446417.0,24.335636562916257
